Time [days],well,recharge,river
3154.0,-0.0004309044871608769,1.6700531952906772e-05,
3155.0,-0.0004304504367027562,1.667062319077317e-05,
3156.0,-0.00042999684162836616,1.6640767991127348e-05,
3157.0,-0.0004295437015162662,1.6610966258934212e-05,
3158.0,-0.0004290910159499006,1.6581217898270495e-05,
3159.0,-0.00042863878451360193,1.6551522814101105e-05,
3160.0,-0.00042818700679125854,1.6521880909614595e-05,
3161.0,-0.0004277356823636502,1.649229209110814e-05,
3162.0,-0.00042728481081688585,1.6462756262214384e-05,
3163.0,-0.00042683439173307747,1.6433273329230502e-05,
3164.0,-0.0004263844246996662,1.6403843196233225e-05,
3165.0,-0.0004259349092992082,1.637446576996382e-05,
3166.0,-0.0004254858451182564,1.6345140954943105e-05,
3167.0,-0.00042503723174247554,1.6315868657468258e-05,
3168.0,-0.0004245890687561982,1.6286648782948276e-05,
3169.0,-0.0004241413557473095,1.6257481238124427e-05,
3170.0,-0.00042369409230191835,1.6228365929737976e-05,
3171.0,-0.00042324727800746587,1.619930276319792e-05,
3172.0,-0.0004228009124500609,1.6170291644801438e-05,
3173.0,-0.0004223549952198091,1.614133248262206e-05,
3174.0,-0.0004219095259014871,1.611242518295697e-05,
3175.0,-0.0004214645040856446,1.6083569653435603e-05,
3176.0,-0.0004210199293592787,1.6054765800355142e-05,
3177.0,-0.00042057580131249495,1.602601353178912e-05,
3178.0,-0.0004201321195358432,1.5997312755366977e-05,
3179.0,-0.0004196888836158763,1.5968663378274073e-05,
3180.0,-0.00041924609314536454,1.5940065310360296e-05,
3181.0,-0.00041880374771308126,1.5911518457034646e-05,
3182.0,-0.00041836184690957623,1.588302272814701e-05,
3183.0,-0.00041792039032717554,1.5854578032215016e-05,
3184.0,-0.00041747937755598485,1.5826184276868105e-05,
3185.0,-0.00041703880818877437,1.5797841372844346e-05,
3186.0,-0.00041659868181520565,1.5769549226440915e-05,
3187.0,-0.0004161589980311575,1.5741307748395883e-05,
3188.0,-0.00041571975642584746,1.571311684811505e-05,
3189.0,-0.0004152809565955984,1.568497643367195e-05,
3190.0,-0.00041484259812918367,1.5656886416692828e-05,
3191.0,-0.0004144046806251467,1.562884670480713e-05,
3192.0,-0.00041396720367448125,1.5600857209197017e-05,
3193.0,-0.0004135301668730662,1.5572917839712375e-05,
3194.0,-0.00041309356981322765,1.5545028506203096e-05,
3195.0,-0.00041265741209306483,1.5517189119851338e-05,
3196.0,-0.00041222169330534797,1.5489399590062902e-05,
3197.0,-0.00041178641304684405,1.5461659828464036e-05,
3198.0,-0.0004113515709134319,1.5433969745792808e-05,
3199.0,-0.0004109171665009903,1.5406329252787287e-05,
3200.0,-0.0004104831994071745,1.5378738260629632e-05,
3201.0,-0.00041004966922697506,1.535119668094609e-05,
3202.0,-0.00040961657555937947,1.5323704424918816e-05,
3203.0,-0.0004091839180020429,1.529626140461815e-05,
3204.0,-0.00040875169615128826,1.5268867531670338e-05,
3205.0,-0.000408319909606103,1.5241522718145717e-05,
3206.0,-0.0004078885579668068,1.5214226876114623e-05,
3207.0,-0.0004074576408297226,1.5186979917647392e-05,
3208.0,-0.00040702715779517007,1.5159781754814361e-05,
3209.0,-0.0004065971084630249,1.5132632301906312e-05,
3210.0,-0.00040616749243271855,1.5105531470105404e-05,
3211.0,-0.0004057383093045708,1.5078479172814241e-05,
3212.0,-0.0004053095586784572,1.5051475323435426e-05,
3213.0,-0.00040488124015736204,1.5024519834483385e-05,
3214.0,-0.0004044533533389405,1.4997612619804812e-05,
3215.0,-0.00040402589782839726,1.49707535932464e-05,
3216.0,-0.00040359887322471977,1.4943942667322574e-05,
3217.0,-0.00040317227913222453,1.4917179757656385e-05,
3218.0,-0.00040274611515123127,1.4890464777206347e-05,
3219.0,-0.0004023203808860565,1.4863797639819154e-05,
3220.0,-0.00040189507593968443,1.4837178260673767e-05,
3221.0,-0.00040147019991465527,1.4810606553616879e-05,
3222.0,-0.0004010457524152855,1.4784082433383361e-05,
3223.0,-0.00040062173304633575,1.4757605815152175e-05,
3224.0,-0.00040019814141123433,1.4731176613214103e-05,
3225.0,-0.00039977497711474186,1.4704794743192195e-05,
3226.0,-0.00039935223976117484,1.4678460119821324e-05,
3227.0,-0.0003989299289588466,1.4652172659168627e-05,
3228.0,-0.0003985080443094091,1.4625932276413067e-05,
3229.0,-0.00039808658542295206,1.4599738887177693e-05,
3230.0,-0.0003976655519020156,1.4573592407085556e-05,
3231.0,-0.000397244943354913,1.4547492752203794e-05,
3232.0,-0.00039682475938951356,1.4521439839043637e-05,
3233.0,-0.000396404999611466,1.4495433584116313e-05,
3234.0,-0.00039598566362863963,1.4469473903044872e-05,
3235.0,-0.00039556675105067995,1.4443560712784631e-05,
3236.0,-0.00039514826148412396,1.4417693930734998e-05,
3237.0,-0.0003947301945359527,1.4391873472074934e-05,
3238.0,-0.00039431254981980857,1.4366099255980203e-05,
3239.0,-0.0003938953269386758,1.4340371197629764e-05,
3240.0,-0.00039347852550797313,1.4314689216199383e-05,
3241.0,-0.00039306214513379345,1.4289053227756199e-05,
3242.0,-0.0003926461854266705,1.4263463150587796e-05,
3243.0,-0.00039223064599935853,1.4237918902537672e-05,
3244.0,-0.00039181552645928264,1.4212420401449322e-05,
3245.0,-0.00039140082641919705,1.4186967564278063e-05,
3246.0,-0.0003909865454909678,1.4161560311531929e-05,
3247.0,-0.0003905726832860168,1.4136198559722146e-05,
3248.0,-0.00039015923941532193,1.4110882228468569e-05,
3249.0,-0.0003897462134916374,1.4085611234726514e-05,
3250.0,-0.0003893336051281615,1.4060385499448103e-05,
3251.0,-0.00038892141393809254,1.4035204940032742e-05,
3252.0,-0.0003885096395341847,1.4010069476988463e-05,
3253.0,-0.00038809828152874815,1.3984979028158762e-05,
3254.0,-0.0003876873395367575,1.3959933513163492e-05,
3255.0,-0.0003872768131740756,1.3934932852510684e-05,
3256.0,-0.00038686670205301255,1.3909976964487925e-05,
3257.0,-0.00038645700578809894,1.3885065770491423e-05,
3258.0,-0.00038604772399652987,1.3860199188808764e-05,
3259.0,-0.00038563885629150363,1.3835377140836158e-05,
3260.0,-0.0003852304022906594,1.3810599546193458e-05,
3261.0,-0.0003848223616080837,1.3785866325388696e-05,
3262.0,-0.000384414733863192,1.3761177399373992e-05,
3263.0,-0.0003840075186691827,1.3736532687769198e-05,
3264.0,-0.0003836007156450272,1.3711932112858705e-05,
3265.0,-0.0003831943244070324,1.3687375593818274e-05,
3266.0,-0.00038278834457461386,1.3662863053376384e-05,
3267.0,-0.00038238277576274626,1.3638394412041066e-05,
3268.0,-0.0003819776175930656,1.361396959120853e-05,
3269.0,-0.0003815728696809906,1.3589588512719075e-05,
3270.0,-0.00038116853164771314,1.3565251097080733e-05,
3271.0,-0.00038076460311087246,1.3540957268354248e-05,
3272.0,-0.00038036108369077226,1.3516706945715384e-05,
3273.0,-0.000379957973006384,1.3492500054113066e-05,
3274.0,-0.0003795552706780114,1.3468336513167145e-05,
3275.0,-0.0003791529763268464,1.3444216246938367e-05,
3276.0,-0.0003787510895731927,1.3420139176822943e-05,
3277.0,-0.000378349610037354,1.3396105226881616e-05,
3278.0,-0.00037794853734096634,1.3372114318510597e-05,
3279.0,-0.0003775478711056657,1.3348166374882453e-05,
3280.0,-0.0003771476109544203,1.3324261320057929e-05,
3281.0,-0.0003767477565075339,1.3300399075877323e-05,
3282.0,-0.00037634830738753067,1.327657956640138e-05,
3283.0,-0.0003759492632209316,1.325280271480267e-05,
3284.0,-0.00037555062362404357,1.3229068445141934e-05,
3285.0,-0.00037515238822827257,1.320537668103583e-05,
3286.0,-0.0003747545566512578,1.3181727345656924e-05,
3287.0,-0.000374357128518632,1.315812036395414e-05,
3288.0,-0.0003739601034569162,1.3134555659544134e-05,
3289.0,-0.0003735634810877464,1.311103315693174e-05,
3290.0,-0.0003731672610380876,1.3087552780621792e-05,
3291.0,-0.0003727714429331286,1.3064114454675035e-05,
3292.0,-0.00037237602639539347,1.3040718104484483e-05,
3293.0,-0.0003719810110567323,1.3017363653666791e-05,
3294.0,-0.0003715863965361166,1.299405102939133e-05,
3295.0,-0.0003711921824653963,1.2970780154386574e-05,
3296.0,-0.00037079836846887204,1.2947550954489628e-05,
3297.0,-0.0003704049541752852,1.2924363356869861e-05,
3298.0,-0.00037001193920893627,1.290121728469984e-05,
3299.0,-0.00036961932320167534,1.2878112664260755e-05,
3300.0,-0.000369227105778247,1.2855049422277887e-05,
3301.0,-0.0003688352865678368,1.2832027484144248e-05,
3302.0,-0.00036844386519829797,1.2809046774364674e-05,
3303.0,-0.00036805284130103644,1.278610722188489e-05,
3304.0,-0.0003676622145021291,1.2763208750765642e-05,
3305.0,-0.00036727198443253783,1.27403512881763e-05,
3306.0,-0.0003668821507223363,1.2717534761286231e-05,
3307.0,-0.000366492713000266,1.269475909593254e-05,
3308.0,-0.00036610367089862095,1.2672024218840505e-05,
3309.0,-0.00036571502404614264,1.2649330058067676e-05,
3310.0,-0.00036532677207423703,1.2626676539007065e-05,
3311.0,-0.00036493891461475414,1.2604063590604397e-05,
3312.0,-0.000364551451299544,1.2581491139140866e-05,
3313.0,-0.00036416438175956856,1.2558959112674017e-05,
3314.0,-0.0003637777056262337,1.2536467438373222e-05,
3315.0,-0.0003633914225344981,1.2514016043851939e-05,
3316.0,-0.0003630055321148795,1.2491604857167715e-05,
3317.0,-0.0003626200340005603,1.2469233806822189e-05,
3318.0,-0.00036223492782649913,1.2446902820872907e-05,
3319.0,-0.0003618502132249901,1.2424611826045151e-05,
3320.0,-0.0003614658898287715,1.2402360752616914e-05,
3321.0,-0.00036108195727502235,1.2380149527757567e-05,
3322.0,-0.000360698415196925,1.2357978081745102e-05,
3323.0,-0.0003603152632281059,1.2335846341304801e-05,
3324.0,-0.0003599325010044119,1.2313754236714658e-05,
3325.0,-0.0003595501281625779,1.229170169647631e-05,
3326.0,-0.00035916814433667454,1.2269688649979571e-05,
3327.0,-0.0003587865491625486,1.224771502617017e-05,
3328.0,-0.0003584053422778233,1.222578075488201e-05,
3329.0,-0.00035802452331834544,1.2203885765060818e-05,
3330.0,-0.000357644091920406,1.2182029986984588e-05,
3331.0,-0.00035726404772162823,1.2160213350043136e-05,
3332.0,-0.00035688439036096753,1.2138435784070367e-05,
3333.0,-0.0003565051194729385,1.2116697219344275e-05,
3334.0,-0.000356126234698273,1.2094997586142853e-05,
3335.0,-0.00035574773567503826,1.2073336814300006e-05,
3336.0,-0.00035536962203996936,1.2051714834537819e-05,
3337.0,-0.0003549918934337981,1.2030131577134284e-05,
3338.0,-0.00035461454949548,1.2008586972811486e-05,
3339.0,-0.0003542375898635264,1.1987080953179685e-05,
3340.0,-0.0003538610141795573,1.1965613447184609e-05,
3341.0,-0.0003534848220811959,1.1944184388212875e-05,
3342.0,-0.00035310901321050636,1.1922793706098389e-05,
3343.0,-0.00035273358720777637,1.1901441331563234e-05,
3344.0,-0.00035235854371373776,1.188012719710585e-05,
3345.0,-0.00035198388237045464,1.185885123344832e-05,
3346.0,-0.00035160960281821474,1.1837613373977263e-05,
3347.0,-0.00035123570469908216,1.1816413547638405e-05,
3348.0,-0.0003508621876560092,1.1795251688262454e-05,
3349.0,-0.00035048905133283625,1.1774127727459671e-05,
3350.0,-0.0003501162953662984,1.1753041597284408e-05,
3351.0,-0.0003497439194068974,1.1731993230235105e-05,
3352.0,-0.0003493719230922565,1.1710982557922023e-05,
3353.0,-0.00034900030606843657,1.1690009513287691e-05,
3354.0,-0.00034862906797927806,1.1669074029718729e-05,
3355.0,-0.0003482582084699537,1.1648176038825397e-05,
3356.0,-0.00034788772718030714,1.1627315473994315e-05,
3357.0,-0.0003475176237603961,1.1606492267723922e-05,
3358.0,-0.0003471478978531728,1.1585706353400838e-05,
3359.0,-0.00034677854910203365,1.1564957664855768e-05,
3360.0,-0.0003464095771557041,1.1544246134587155e-05,
3361.0,-0.00034604098165846864,1.1523571695981616e-05,
3362.0,-0.0003456727622559441,1.1502934283758037e-05,
3363.0,-0.0003453049185955237,1.148233383041486e-05,
3364.0,-0.00034493745032415646,1.146177026978279e-05,
3365.0,-0.0003445703570874592,1.1441243536136625e-05,
3366.0,-0.00034420363853460145,1.1420753564195252e-05,
3367.0,-0.00034383729431075594,1.14003002869012e-05,
3368.0,-0.00034347132406553627,1.1379883639861532e-05,
3369.0,-0.0003431057274476679,1.135950355557469e-05,
3370.0,-0.00034274050410409984,1.1339159970980006e-05,
3371.0,-0.0003423756536835576,1.131885281857592e-05,
3372.0,-0.0003420111758352107,1.1298582033969495e-05,
3373.0,-0.00034164707021000496,1.1278347552767798e-05,
3374.0,-0.0003412833364544454,1.1258149308357446e-05,
3375.0,-0.0003409199742212543,1.1237987236789593e-05,
3376.0,-0.00034055698315871297,1.1217861274115393e-05,
3377.0,-0.00034019436291909955,1.1197771354165553e-05,
3378.0,-0.0003398321131502513,1.1177717412991228e-05,
3379.0,-0.00033947023350577865,1.1157699385755393e-05,
3380.0,-0.0003391087236361834,1.113771720939738e-05,
3381.0,-0.0003387475831915232,1.1117770818191985e-05,
3382.0,-0.0003383868118262967,1.1097860149078542e-05,
3383.0,-0.0003380264091910057,1.1077985137664115e-05,
3384.0,-0.0003376663749379283,1.1058145719999857e-05,
3385.0,-0.0003373067087206749,1.1038341832581011e-05,
3386.0,-0.0003369474101897474,1.1018573411458732e-05,
3387.0,-0.000336588479003197,1.099884039401644e-05,
3388.0,-0.0003362299148084169,1.0979142714973023e-05,
3389.0,-0.0003358717172652348,1.0959480313044168e-05,
3390.0,-0.00033551388602326426,1.0939853124725119e-05,
3391.0,-0.00033515642073922436,1.092026108562294e-05,
3392.0,-0.0003347993210662814,1.0900704134009231e-05,
3393.0,-0.00033444258666026627,1.0881182206379236e-05,
3394.0,-0.0003340862171770098,1.0861695240560465e-05,
3395.0,-0.00033373021227012245,1.0842243174380428e-05,
3396.0,-0.00033337457159854367,1.082282594344619e-05,
3397.0,-0.00033301929481321935,1.080344348691753e-05,
3398.0,-0.0003326643815757535,1.0784095742621957e-05,
3399.0,-0.0003323098315388684,1.0764782647498805e-05,
3400.0,-0.00033195564436327984,1.0745504139819673e-05,
3401.0,-0.000331601819701266,1.0726260158744338e-05,
3402.0,-0.000331248357214875,1.0707050640323956e-05,
3403.0,-0.0003308952565590495,1.0687875524606483e-05,
3404.0,-0.000330542517392729,1.0668734749419428e-05,
3405.0,-0.0003301901393744089,1.0649628252146215e-05,
3406.0,-0.00032983812216258457,1.0630555973722977e-05,
3407.0,-0.00032948646541486326,1.0611517851089047e-05,
3408.0,-0.0003291351687915167,1.0592513823848293e-05,
3409.0,-0.0003287842319519285,1.0573543830272314e-05,
3410.0,-0.0003284336545559263,1.0554607809964978e-05,
3411.0,-0.0003280834362633378,1.0535705701641973e-05,
3412.0,-0.00032773357673221426,1.0516837445351257e-05,
3413.0,-0.00032738407562726834,1.0498002979808518e-05,
3414.0,-0.0003270349326061073,1.0479202244617625e-05,
3415.0,-0.0003266861473294469,1.0460435179382443e-05,
3416.0,-0.0003263377194606676,1.0441701723706842e-05,
3417.0,-0.00032598964866181745,1.0423001818082867e-05,
3418.0,-0.0003256419345909478,1.0404335401226206e-05,
3419.0,-0.00032529457691410357,1.0385702414072995e-05,
3420.0,-0.00032494757529288876,1.0367102796227101e-05,
3421.0,-0.00032460092938713103,1.034853648862466e-05,
3422.0,-0.00032425463886465167,1.0330003431313628e-05,
3423.0,-0.00032390870338527833,1.0311503563897872e-05,
3424.0,-0.0003235631226123914,1.0293036828201707e-05,
3425.0,-0.0003232178962120358,1.0274603163829e-05,
3426.0,-0.0003228730238458155,1.0256202513048152e-05,
3427.0,-0.0003225285051797755,1.0237834815018942e-05,
3428.0,-0.00032218433987907247,1.0219500011121596e-05,
3429.0,-0.00032184052760619863,1.0201198043180426e-05,
3430.0,-0.0003214970680280871,1.0182928852575657e-05,
3431.0,-0.0003211539608090064,1.0164692379355245e-05,
3432.0,-0.0003208112056167778,1.0146488565787593e-05,
3433.0,-0.0003204688021147817,1.0128317352808835e-05,
3434.0,-0.0003201267499717275,1.0110178682687376e-05,
3435.0,-0.00031978504885277204,1.009207249680344e-05,
3436.0,-0.00031944369842396014,1.0073998737425427e-05,
3437.0,-0.0003191026983531131,1.0055957345933564e-05,
3438.0,-0.00031876204830982857,1.0037948264596253e-05,
3439.0,-0.0003184217479574869,1.0019971434793717e-05,
3440.0,-0.0003180817969665739,1.0002026800570718e-05,
3441.0,-0.00031774219500579903,9.984114301975211e-06,
3442.0,-0.00031740294174298356,9.966233883496045e-06,
3443.0,-0.00031706403684239604,9.948385486513445e-06,
3444.0,-0.0003167254799825159,9.93056905418399e-06,
3445.0,-0.00031638727082317075,9.912784529220176e-06,
3446.0,-0.00031604940903928735,9.895031853446312e-06,
3447.0,-0.0003157118943004633,9.87731097135125e-06,
3448.0,-0.0003153747262736317,9.85962182564748e-06,
3449.0,-0.0003150379046319429,9.841964358603406e-06,
3450.0,-0.00031470142904410636,9.824338514707875e-06,
3451.0,-0.0003143652991823842,9.806744235785203e-06,
3452.0,-0.00031402951471726226,9.789181466768326e-06,
3453.0,-0.0003136940753201145,9.771650151257916e-06,
3454.0,-0.0003133589806640913,9.754150231522374e-06,
3455.0,-0.00031302423041790206,9.73668165205055e-06,
3456.0,-0.0003126898242573617,9.719244357331291e-06,
3457.0,-0.000312355761852956,9.70183829096527e-06,
3458.0,-0.0003120220428769471,9.684463396553156e-06,
3459.0,-0.0003116886670033736,9.667119618583797e-06,
3460.0,-0.00031135563390627397,9.649806901101954e-06,
3461.0,-0.000311022943256134,9.632525189484653e-06,
3462.0,-0.00031069059472965677,9.615274427332565e-06,
3463.0,-0.00031035858800265714,9.59805455869045e-06,
3464.0,-0.0003100269227429564,9.580865528935334e-06,
3465.0,-0.00030969559863258667,9.563707283888334e-06,
3466.0,-0.0003093646153402574,9.546579765817853e-06,
3467.0,-0.00030903397254533616,9.529482922321364e-06,
3468.0,-0.0003087036699209733,9.512416696999537e-06,
3469.0,-0.00030837370714564827,9.4953810352294e-06,
3470.0,-0.000308044083890735,9.47837588194389e-06,
3471.0,-0.00030771479983560113,9.461401184296392e-06,
3472.0,-0.00030738585465872603,9.444456884999397e-06,
3473.0,-0.00030705724803059553,9.427542932094468e-06,
3474.0,-0.00030672897963412993,9.410659269182275e-06,
3475.0,-0.00030640104914336774,9.393805843860292e-06,
3476.0,-0.00030607345623767657,9.376982600617367e-06,
3477.0,-0.00030574620059375945,9.360189486162795e-06,
3478.0,-0.0003054192818900958,9.343426445873604e-06,
3479.0,-0.00030509269980516507,9.326693426903176e-06,
3480.0,-0.00030476645401655844,9.309990374184451e-06,
3481.0,-0.0003044405442036435,9.293317235314902e-06,
3482.0,-0.00030411497004756427,9.276673956115644e-06,
3483.0,-0.00030378973122502373,9.260060482851884e-06,
3484.0,-0.00030346482741627767,9.243476762232916e-06,
3485.0,-0.00030314025830158187,9.226922741856214e-06,
3486.0,-0.0003028160235611921,9.210398367542894e-06,
3487.0,-0.00030249212287625227,9.19390358644634e-06,
3488.0,-0.00030216855592613,9.177438345719935e-06,
3489.0,-0.00030184532239285744,9.161002592072975e-06,
3490.0,-0.0003015224219566903,9.144596273547023e-06,
3491.0,-0.0003011998542996608,9.128219336407284e-06,
3492.0,-0.00030087761910468913,9.11187172869532e-06,
3493.0,-0.0003005557160502548,9.095553397564515e-06,
3494.0,-0.00030023414482283073,9.079264291056433e-06,
3495.0,-0.00029991290510356095,9.063004356324456e-06,
3496.0,-0.00029959199657358937,9.046773540966058e-06,
3497.0,-0.00029927141891850084,9.03057179391098e-06,
3498.0,-0.0002989511718194393,9.014399061424427e-06,
3499.0,-0.00029863125496110143,8.99825529332432e-06,
3500.0,-0.0002983116680272957,8.982140435875863e-06,
3501.0,-0.0002979924107018306,8.966054439341065e-06,
3502.0,-0.00029767348266940274,8.94999725087331e-06,
3503.0,-0.00029735488361470885,8.93396881851416e-06,
3504.0,-0.00029703661322333375,8.917969091193356e-06,
3505.0,-0.0002967186711781977,8.90199801784064e-06,
3506.0,-0.0002964010571657738,8.886055547385752e-06,
3507.0,-0.00029608377087431137,8.870141627426165e-06,
3508.0,-0.00029576681198495436,8.854256207779798e-06,
3509.0,-0.0002954501801886167,8.838399236488215e-06,
3510.0,-0.00029513387516821865,8.822570664257512e-06,
3511.0,-0.00029481789661200963,8.806770438685163e-06,
3512.0,-0.000294502244208239,8.790998509589087e-06,
3513.0,-0.00029418691764071525,8.775254825899026e-06,
3514.0,-0.0002938719165994641,8.759539337876987e-06,
3515.0,-0.00029355724077184675,8.743851994008622e-06,
3516.0,-0.0002932428898461126,8.728192745444119e-06,
3517.0,-0.00029292886351139913,8.71256153933686e-06,
3518.0,-0.00029261516145329125,8.696958327725213e-06,
3519.0,-0.0002923017833609265,8.681383060427095e-06,
3520.0,-0.0002919887289278833,8.66583568503998e-06,
3521.0,-0.00029167599783797016,8.650316154490412e-06,
3522.0,-0.00029136358978387733,8.634824417264042e-06,
3523.0,-0.00029105150445563055,8.619360424066969e-06,
3524.0,-0.00029073974153970283,8.60392412471711e-06,
3525.0,-0.0002904283007305608,8.588515470808744e-06,
3526.0,-0.0002901171817182302,8.57313441127161e-06,
3527.0,-0.0002898063841909604,8.557780898144074e-06,
3528.0,-0.00028949590784144164,8.542454880799966e-06,
3529.0,-0.0002891857523623642,8.527156310833561e-06,
3530.0,-0.0002888759174419775,8.511885139395048e-06,
3531.0,-0.00028856640277652446,8.496641316302345e-06,
3532.0,-0.0002882572080542545,8.481424793149728e-06,
3533.0,-0.000287948332968746,8.466235521531473e-06,
3534.0,-0.0002876397772135775,8.45107345170959e-06,
3535.0,-0.00028733154048143916,8.435938536166532e-06,
3536.0,-0.00028702362246502133,8.42083072427613e-06,
3537.0,-0.00028671602285701425,8.405749969853105e-06,
3538.0,-0.0002864087413527727,8.390696222715377e-06,
3539.0,-0.00028610177764321065,8.37566943578949e-06,
3540.0,-0.00028579513142723556,8.360669559781542e-06,
3541.0,-0.000285488802393985,8.345696546729897e-06,
3542.0,-0.00028518279024325466,8.330750348228833e-06,
3543.0,-0.0002848770946650703,8.315830917648981e-06,
3544.0,-0.00028457171535922754,8.300938206140529e-06,
3545.0,-0.00028426665201752854,8.286072164853664e-06,
3546.0,-0.00028396190433621626,8.271232747159019e-06,
3547.0,-0.0002836574720141982,8.256419905539047e-06,
3548.0,-0.0002833533547432765,8.241633592032116e-06,
3549.0,-0.00028304955222413497,8.226873759120679e-06,
3550.0,-0.0002827460641503521,8.21214035928719e-06,
3551.0,-0.000282442890219059,8.197433345458194e-06,
3552.0,-0.0002821400301309396,8.182752669672055e-06,
3553.0,-0.0002818374835795723,8.168098286187586e-06,
3554.0,-0.00028153525026297643,8.153470146154973e-06,
3555.0,-0.0002812333298818359,8.138868204277117e-06,
3556.0,-0.00028093172213061735,8.124292412592382e-06,
3557.0,-0.00028063042671266913,8.109742724027313e-06,
3558.0,-0.0002803294433215697,8.095219092840722e-06,
3559.0,-0.00028002877165977935,8.080721471515062e-06,
3560.0,-0.00027972841142442917,8.066249813865056e-06,
3561.0,-0.0002794283623179794,8.051804073705426e-06,
3562.0,-0.00027912862403578487,8.037384203518627e-06,
3563.0,-0.0002788291962794176,8.022990158007559e-06,
3564.0,-0.0002785300787531142,8.008621890986944e-06,
3565.0,-0.0002782312711513413,7.994279355383327e-06,
3566.0,-0.0002779327731783354,7.979962505899607e-06,
3567.0,-0.00027763458453389234,7.965671296350507e-06,
3568.0,-0.0002773367049213604,7.95140568055075e-06,
3569.0,-0.00027703913403787084,7.937165612759145e-06,
3570.0,-0.00027674187158943653,7.922951047678595e-06,
3571.0,-0.000276444917274965,7.908761938679731e-06,
3572.0,-0.00027614827079958104,7.894598241353634e-06,
3573.0,-0.0002758519318630803,7.880459909070936e-06,
3574.0,-0.00027555590016969944,7.866346897866805e-06,
3575.0,-0.0002752601754218986,7.852259160223696e-06,
3576.0,-0.0002749647573230263,7.838196653064955e-06,
3577.0,-0.0002746696455764308,7.824159330205305e-06,
3578.0,-0.000274374839887237,7.810147146347646e-06,
3579.0,-0.0002740803399561287,7.796160056194879e-06,
3580.0,-0.000273786145490007,7.78219801667035e-06,
3581.0,-0.0002734922561931086,7.768260980256514e-06,
3582.0,-0.0002731986717705581,7.754348904320807e-06,
3583.0,-0.0002729053919239277,7.740461742677951e-06,
3584.0,-0.0002726124163618948,7.726599451807203e-06,
3585.0,-0.0002723197447904724,7.712761987299643e-06,
3586.0,-0.00027202737691123247,7.698949302969993e-06,
3587.0,-0.0002717353124346289,7.685161355741599e-06,
3588.0,-0.00027144355106489826,7.671398102093718e-06,
3589.0,-0.0002711520925071653,7.657659496285163e-06,
3590.0,-0.00027086093647010756,7.64394549479519e-06,
3591.0,-0.0002705700826615143,7.630256053658968e-06,
3592.0,-0.0002702795307838457,7.616591128023487e-06,
3593.0,-0.0002699892805511084,7.602950675700271e-06,
3594.0,-0.00026969933166576254,7.58933465183631e-06,
3595.0,-0.00026940968383648567,7.575743012022684e-06,
3596.0,-0.00026912033677550795,7.562175714070918e-06,
3597.0,-0.000268831290187066,7.5486327126839114e-06,
3598.0,-0.0002685425437798372,7.5351139661172795e-06,
3599.0,-0.0002682540972642755,7.521619429962101e-06,
3600.0,-0.0002679659503499465,7.508149060697633e-06,
3601.0,-0.00026767810274463955,7.494702815691312e-06,
3602.0,-0.0002673905541596966,7.481280650978306e-06,
3603.0,-0.00026710330430290696,7.4678825239260505e-06,
3604.0,-0.00026681635288650085,7.4545083914578925e-06,
3605.0,-0.00026652969961915574,7.441158210941268e-06,
3606.0,-0.0002662433442131018,7.427831938855434e-06,
3607.0,-0.00026595728637701654,7.414529532123737e-06,
3608.0,-0.0002656715258249065,7.401250949001792e-06,
3609.0,-0.00026538606226544914,7.387996146412945e-06,
3610.0,-0.00026510089541087467,7.374765081280543e-06,
3611.0,-0.00026481602497430146,7.3615577118602005e-06,
3612.0,-0.0002645314506670715,7.3483739950752636e-06,
3613.0,-0.00026424717220052685,7.3352138887372575e-06,
3614.0,-0.000263963189288674,7.322077351101797e-06,
3615.0,-0.0002636795016437432,7.308964339092228e-06,
3616.0,-0.0002633961089779646,7.295874811408254e-06,
3617.0,-0.00026311301100623297,7.282808724973222e-06,
3618.0,-0.00026283020744077845,7.269766038930925e-06,
3619.0,-0.0002625476979956076,7.256746710648798e-06,
3620.0,-0.0002622654823865034,7.2437506988265454e-06,
3621.0,-0.0002619835603230314,7.230777961275692e-06,
3622.0,-0.0002617019315263036,7.217828455807762e-06,
3623.0,-0.00026142059570499754,7.204902142454728e-06,
3624.0,-0.0002611395525775606,7.191998977695846e-06,
3625.0,-0.00026085880185799937,7.179118922007177e-06,
3626.0,-0.0002605783432629849,7.166261932312068e-06,
3627.0,-0.00026029817650652376,7.1534279681984e-06,
3628.0,-0.0002600183013061752,7.1406169879217884e-06,
3629.0,-0.00025973871737683396,7.1278289515142035e-06,
3630.0,-0.00025945942443428294,7.115063816343081e-06,
3631.0,-0.00025918042219785775,7.102321542884482e-06,
3632.0,-0.00025890171038245313,7.089602088505842e-06,
3633.0,-0.00025862328870562834,7.076905413239132e-06,
3634.0,-0.00025834515688494264,7.064231476672234e-06,
3635.0,-0.0002580673146370671,7.05158023794894e-06,
3636.0,-0.0002577897616813374,7.038951655768955e-06,
3637.0,-0.0002575124977353127,7.026345689720159e-06,
3638.0,-0.00025723552251744053,7.013762299834525e-06,
3639.0,-0.0002569588357452801,7.001201445699934e-06,
3640.0,-0.0002566824371381671,6.988663086016089e-06,
3641.0,-0.00025640632641810157,6.976147181703141e-06,
3642.0,-0.0002561305032973138,6.963653691016702e-06,
3643.0,-0.00025585496750402115,6.9511825757651025e-06,
3644.0,-0.0002555797187504538,6.938733794648044e-06,
