PDIV_ID,Year,WaterUse_m3
35078,1994,167258.6396605727
35078,1995,192015.2652887305
35078,1996,118922.65301746163
35078,1997,157268.92482376727
35078,1998,136275.00345774772
35078,1999,0
35078,2000,0
35078,2001,0
35078,2002,0
35078,2003,0
35078,2004,0
35078,2005,0
35078,2006,0
35078,2007,0
35078,2008,0
35078,2009,0
35078,2010,0
35078,2011,0
35078,2012,0
35078,2013,0
35078,2014,0
35078,2015,0
35078,2016,0
35078,2017,0
35078,2018,0
35078,2019,0
35340,1990,246887.1525143452
35340,1991,242242.4461464928
35340,1992,122320.44310367481
35340,1993,97445.06516625409
35340,1994,247929.84934705155
35340,1995,236828.51280912387
35340,1996,87577.21046587393
35340,1997,156652.19336853505
35340,1998,15726.893428730882
35340,1999,14185.041131796483
35340,2000,148017.82050570243
35340,2001,102378.99251644418
35340,2002,175154.42093174785
35340,2003,157885.67520608258
35340,2004,61674.091877376006
35340,2005,159119.1570436301
35340,2006,125815.14742984706
35340,2007,125815.14742984706
35340,2008,134449.5202926797
35340,2009,183788.7937945805
35340,2010,196123.6121700557
35340,2011,164053.08439382017
35340,2012,0
35340,2013,0
35340,2014,0
35340,2015,0
35340,2016,0
35340,2017,0
35340,2018,0
35340,2019,0
35516,1990,170198.1671934915
35516,1991,177003.70301200412
35516,1992,245346.57117108826
35516,1993,181779.2030998407
35516,1994,304148.90961726586
35516,1995,286077.7993837416
35516,1996,272394.5625615521
35516,1997,298952.7437354218
35516,1998,208712.66292073193
35516,1999,346225.6187932236
35516,2000,283770.3228876927
35516,2001,281471.9578897932
35516,2002,322807.9897094582
35516,2003,284168.359460293
35516,2004,342335.8343049448
35516,2005,327309.8723028526
35516,2006,223271.45149846986
35516,2007,161735.7166037706
35516,2008,513206.21202174155
35516,2009,305407.4244158648
35516,2010,295603.19500043266
35516,2011,335997.3772753659
35516,2012,337076.2210527408
35516,2013,225607.05364106514
35516,2014,270695.3041184362
35516,2015,205776.16372122348
35516,2016,221011.5576911282
35516,2017,231826.49338220575
35516,2018,158934.50819936104
35516,2019,222071.47438468906
35710,1990,224910.53695672544
35710,1991,203599.39766599098
35710,1992,110861.98656293584
35710,1993,126853.10113534956
35710,1994,241748.07071728286
35710,1995,182960.5483923156
35710,1996,143531.6473918731
35710,1997,135707.19094334042
35710,1998,160198.837398108
35710,1999,164623.98959372245
35710,2000,205886.54647402372
35710,2001,196050.67097445534
35710,2002,234772.70974654425
35710,2003,234464.33928715737
35710,2004,164155.87454694873
35710,2005,233847.59836838362
35710,2006,234464.33928715737
35710,2007,157988.4653592111
35710,2008,90352.54460035585
35710,2009,156035.4524497613
35710,2010,189853.41282918956
35710,2011,168473.06097836504
35710,2012,192525.95681054168
35710,2013,200851.95921398746
35710,2014,182760.89226329132
35710,2015,0
35710,2016,0
35710,2017,0
35710,2018,0
35710,2019,0
35813,1990,0
35813,1991,55506.68268963841
35813,1992,38237.93696397312
35813,1993,13568.300213022721
35813,1994,114713.81089191938
35813,1995,0
35813,1996,46872.309826805766
35813,1997,27136.600426045443
35813,1998,0
35813,1999,0
35813,2000,146784.3386681549
35813,2001,165286.5662313677
35813,2002,0
35813,2003,0
35813,2004,0
35813,2005,0
35813,2006,0
35813,2007,0
35813,2008,0
35813,2009,0
35813,2010,0
35813,2011,0
35813,2012,0
35813,2013,0
35813,2014,0
35813,2015,0
35813,2016,0
35813,2017,0
35813,2018,0
35813,2019,0
35880,1990,305528.5577522718
35880,1991,314795.2579873982
35880,1992,265395.56923396426
35880,1993,54273.200852090886
35880,1994,287540.2572958491
35880,1995,138149.96580532225
35880,1996,91985.62733398007
35880,1997,71644.73673088512
35880,1998,99089.70761631745
35880,1999,59688.45151449373
35880,2000,172342.45437289873
35880,2001,148267.2037620299
35880,2002,270132.52242290694
35880,2003,258148.0103000701
35880,2004,130172.9116362509
35880,2005,178656.52953310823
35880,2006,239071.7810660425
35880,2007,183834.979664502
35880,2008,69458.61217906173
35880,2009,152529.58303684715
35880,2010,275066.449773097
35880,2011,273832.9679355495
35880,2012,256564.2222098842
35880,2013,202291.0213577933
35880,2014,225727.1762711962
35880,2015,183788.7937945805
35880,2016,149251.30234324993
35880,2017,181321.83011948547
35880,2018,159119.1570436301
35880,2019,202291.0213577933
36445,1990,0
36445,1991,0
36445,1992,0
36445,1993,0
36445,1994,0
36445,1995,0
36445,1996,0
36445,1997,0
36445,1998,0
36445,1999,0
36445,2000,0
36445,2001,0
36445,2002,0
36445,2003,0
36445,2004,0
36445,2005,0
36445,2006,0
36445,2007,0
36445,2008,0
36445,2009,0
36445,2010,0
36445,2011,0
36445,2012,0
36445,2013,0
36445,2014,0
36445,2015,0
36445,2016,0
36445,2017,0
36445,2018,0
36445,2019,0
36622,1990,0
36622,1991,139278.7316589629
36622,1992,34752.39713178342
36622,1993,33901.81398520132
36622,1994,66608.0192275661
36622,1995,85110.2467907789
36622,1996,182246.9414976461
36622,1997,177621.3846068429
36622,1998,104434.79557902337
36622,1999,0
36622,2000,109375.8319418938
36622,2001,67793.02880346704
36622,2002,79630.02702047754
36622,2003,69750.08926979081
36622,2004,52117.61798906327
36622,2005,92807.06277148928
36622,2006,0
36622,2007,73259.17060882783
36622,2008,78316.48740381538
36622,2009,87473.41055282351
36622,2010,47033.80327673672
36622,2011,50845.71795679095
36622,2012,35034.03213892944
36622,2013,13373.8774226729
36622,2014,43751.84694346261
36622,2015,20445.03593542495
36622,2016,0
36622,2017,56099.87642343968
36622,2018,0
36622,2019,0
36640,1990,192215.8923771545
36640,1991,190314.85607891783
36640,1992,69915.89052399775
36640,1993,0
36640,1994,187888.40393401816
36640,1995,135617.09802438773
36640,1996,34911.76317749374
36640,1997,77538.5842590774
36640,1998,159232.42049858728
36640,1999,88894.4560055468
36640,2000,254903.90813442363
36640,2001,194137.36992590854
36640,2002,240568.1563123449
36640,2003,241093.95070068497
36640,2004,170983.4897550841
36640,2005,108179.64024487582
36640,2006,198020.82898277798
36640,2007,210211.76366710255
36640,2008,82071.62083242889
36640,2009,190953.45588678797
36640,2010,182045.6131607666
36640,2011,235103.52867368824
36640,2012,242365.8507329573
36640,2013,180646.14458359056
36640,2014,199373.73693377187
36640,2015,186297.39326864807
36640,2016,142574.31549258233
36640,2017,185970.7118020262
36640,2018,187607.9045519001
36640,2019,217075.10279958116
37040,1990,56740.16452718593
37040,1991,53039.71901454337
37040,1992,27136.600426045443
37040,1993,44405.34615171073
37040,1994,23436.154913402883
37040,1995,294802.1591738573
37040,1996,246490.7872032457
37040,1997,269001.83073848794
37040,1998,283906.40294218797
37040,1999,270132.52242290694
37040,2000,298091.44407398446
37040,2001,293979.8379488252
37040,2002,289971.0219767958
37040,2003,295932.8508582763
37040,2004,288943.1204455066
37040,2005,290587.76289556955
37040,2006,200932.95009833467
37040,2007,212570.0366706889
37040,2008,254302.8388410475
37040,2009,287709.6386079591
37040,2010,292437.9856518908
37040,2011,360999.017788908
37040,2012,210411.44345498073
37040,2013,190367.36359483353
37040,2014,161894.49117811202
37040,2015,205744.97188709804
37040,2016,181438.8108537038
37040,2017,221954.1264650453
37040,2018,211525.3032837638
37040,2019,274189.09237375227
37085,1990,274853.054473933
37085,1991,240389.10609946825
37085,1992,46333.5011756344
37085,1993,59279.62650412048
37085,1994,81409.80127813634
37085,1995,174568.27942937563
37085,1996,54170.41069896192
37085,1997,96721.18370413681
37085,1998,87474.42031274496
37085,1999,121292.38069217282
37085,2000,148634.56142447618
37085,2001,180396.71874132482
37085,2002,166417.2579157867
37085,2003,191395.26512612397
37085,2004,83876.76495323137
37085,2005,74831.23147788287
37085,2006,151674.07884847355
37085,2007,192628.7469636715
37085,2008,153774.06908092462
37085,2009,0
37085,2010,0
37085,2011,0
37085,2012,0
37085,2013,0
37085,2014,0
37085,2015,0
37085,2016,0
37085,2017,0
37085,2018,0
37085,2019,0
37147,1990,225728.18697747219
37147,1991,79891.22077710491
37147,1992,0
37147,1993,22202.673075855364
37147,1994,82643.28311568385
37147,1995,75242.39209039873
37147,1996,29603.564101140484
37147,1997,7400.891025285121
37147,1998,8634.37286283264
37147,1999,59207.12820228097
37147,2000,66608.0192275661
37147,2001,83876.76495323137
37147,2002,77709.35576549378
37147,2003,19735.709400760323
37147,2004,41938.38247661568
37147,2005,25903.118588497924
37147,2006,0
37147,2007,0
37147,2008,0
37147,2009,0
37147,2010,0
37147,2011,0
37147,2012,0
37147,2013,0
37147,2014,0
37147,2015,0
37147,2016,0
37147,2017,0
37147,2018,0
37147,2019,0
37211,1990,275956.8820019403
37211,1991,229555.24332457667
37211,1992,131846.06584537122
37211,1993,60440.61003982849
37211,1994,302203.0501991424
37211,1995,287401.2681485722
37211,1996,66608.0192275661
37211,1997,123348.18375475201
37211,1998,215859.32157081604
37211,1999,125815.14742984706
37211,2000,156652.19336853505
37211,2001,160352.6388811776
37211,2002,157885.67520608258
37211,2003,161586.12071872514
37211,2004,0
37211,2005,159119.1570436301
37211,2006,60440.61003982849
37211,2007,157885.67520608258
37211,2008,159119.1570436301
37211,2009,180088.34828193794
37211,2010,210925.39422062595
37211,2011,246696.36750950402
37211,2012,284934.3044734772
37211,2013,53039.71901454337
37211,2014,0
37211,2015,0
37211,2016,0
37211,2017,0
37211,2018,0
37211,2019,0
37364,1990,218675.9555485329
37364,1991,245824.96457072685
37364,1992,217422.67976673364
37364,1993,210886.83975089804
37364,1994,279877.96810143057
37364,1995,269452.47608690156
37364,1996,241652.37538152141
37364,1997,93176.67086420079
37364,1998,143923.05948513828
37364,1999,212597.90490889704
37364,2000,256793.56925528726
37364,2001,223860.42827799753
37364,2002,268801.65695372154
37364,2003,247928.6039449368
37364,2004,295035.04558393336
37364,2005,290579.9431708919
37364,2006,284254.51554581255
37364,2007,287559.1843796619
37364,2008,58113.56672453367
37364,2009,202251.0322151121
37364,2010,266663.68384947453
37364,2011,306872.38070303574
37364,2012,279976.99460394337
37364,2013,242978.3311651651
37364,2014,331835.0844197553
37364,2015,346831.46717526356
37364,2016,205245.29687442028
37364,2017,254251.30228453153
37364,2018,246388.99166837204
37364,2019,161913.63119161848
37603,1990,9517.44624148914
37603,1991,28981.15073534779
37603,1992,19891.60800471598
37603,1993,13568.300213022721
37603,1994,60440.61003982849
37603,1995,37004.45512642561
37603,1996,13568.300213022721
37603,1997,23436.154913402883
37603,1998,46872.309826805766
37603,1999,0
37603,2000,0
37603,2001,0
37603,2002,0
37603,2003,0
37603,2004,0
37603,2005,0
37603,2006,0
37603,2007,0
37603,2008,0
37603,2009,0
37603,2010,0
37603,2011,0
37603,2012,0
37603,2013,0
37603,2014,0
37603,2015,0
37603,2016,0
37603,2017,0
37603,2018,0
37603,2019,0
37640,1990,154445.00391878164
37640,1991,388474.60985688824
37640,1992,90850.00230516552
37640,1993,340440.9871631156
37640,1994,207224.9487079834
37640,1995,120881.22007965698
37640,1996,112349.6373699533
37640,1997,115890.53419052673
37640,1998,155750.9727019175
37640,1999,148737.3515776047
37640,2000,103818.0546602496
37640,2001,120161.68900775426
37640,2002,120161.68900775426
37640,2003,183480.42333519363
37640,2004,98267.38639128576
37640,2005,113994.27982001664
37640,2006,102276.2023633152
37640,2007,63318.73432743937
37640,2008,23127.784454016004
37640,2009,90146.96429409794
37640,2010,150381.99402766893
37640,2011,154185.22969344002
37640,2012,187889.16101736986
37640,2013,172790.24740978135
37640,2014,119133.78747646465
37640,2015,94566.9408786432
37640,2016,107210.12971350529
37640,2017,163025.18286253102
37640,2018,128179.32095181356
37640,2019,126534.67850174935
38036,1990,46333.5011756344
38036,1991,210772.00534798452
38036,1992,172069.90436598315
38036,1993,63258.06545298332
38036,1994,135181.01801332328
38036,1995,165093.38127229872
38036,1996,125990.02611345059
38036,1997,133341.30546664368
38036,1998,101619.51299509034
38036,1999,109247.1277719615
38036,2000,157318.13524168276
38036,2001,223827.90776258847
38036,2002,230081.41625459382
38036,2003,210052.7761630687
38036,2004,143281.80988553364
38036,2005,220947.20560616197
38036,2006,220398.32017556872
38036,2007,167576.61466864048
38036,2008,146787.1058078082
38036,2009,198132.49877727806
38036,2010,227227.21201550672
38036,2011,321116.90398113313
38036,2012,106953.16521375607
38036,2013,196292.78623059846
38036,2014,209257.83864289802
38036,2015,230622.7308516629
38036,2016,199427.11131012646
38036,2017,216654.54299724326
38036,2018,136994.23264266475
38036,2019,184205.95050724852
38354,1990,91277.6559785165
38354,1991,118414.25640456194
38354,1992,49339.27350190081
38354,1993,30837.045938688003
38354,1994,108546.40170418177
38354,1995,91277.6559785165
38354,1996,65168.95708376065
38354,1997,78634.46714365442
38354,1998,110396.62446050305
38354,1999,90249.75444722688
38354,2000,91174.86582538752
38354,2001,66662.32481644399
38354,2002,100543.69755112666
38354,2003,89771.15852779166
38354,2004,92305.5575098061
38354,2005,65909.40542233993
38354,2006,95080.89164428801
38354,2007,79662.36867494401
38354,2008,57665.27590534657
38354,2009,73906.12009972223
38354,2010,92511.13781606402
38354,2011,108340.82139792385
38354,2012,67430.34045259775
38354,2013,78223.30653113856
38354,2014,74831.23147788287
38354,2015,85007.45663764991
38354,2016,57562.485752217595
38354,2017,68663.82229014528
38354,2018,70514.04504646656
38354,2019,61982.46233676289
38717,1990,54013.16543299292
38717,1991,54739.39763891983
38717,1992,38237.93696397312
38717,1993,12334.818375475203
38717,1994,33304.00961378305
38717,1995,18356.621507434957
38717,1996,19232.566946327264
38717,1997,19647.448623520853
38717,1998,19464.991535557976
38717,1999,17557.520028825777
38717,2000,19484.297161047816
38717,2001,16077.800616280381
38717,2002,20682.381566447188
38717,2003,16496.846251912957
38717,2004,13802.386600212258
38717,2005,23196.655380242646
38717,2006,21607.158881578525
38717,2007,17253.172521103468
38717,2008,20499.545936808037
38717,2009,18476.9977604893
38717,2010,16136.853117778743
38717,2011,10995.121528982652
38717,2012,20055.138008865273
38717,2013,15396.047057315374
38717,2014,4935.04783355184
38717,2015,19357.485699496865
38717,2016,6936.397675999388
38717,2017,11958.888636769952
38717,2018,21308.11095732401
38717,2019,19804.921960849802
39096,1990,213340.78916316273
39096,1991,227306.70576752367
39096,1992,113653.35288376203
39096,1993,132591.7929476264
39096,1994,298234.05965051963
39096,1995,210090.6303306955
39096,1996,193368.55178140017
39096,1997,72569.84810904576
39096,1998,177107.4338411977
39096,1999,67327.55029946881
39096,2000,229016.46117132335
39096,2001,217812.33448026585
39096,2002,222849.05198358573
39096,2003,240092.70796694775
39096,2004,180293.9285881963
39096,2005,223671.37320861657
39096,2006,255844.6911379819
39096,2007,219868.13754284548
39096,2008,184844.5503151187
39096,2009,199001.73645766618
39096,2010,228810.880865065
39096,2011,222951.8421367143
39096,2012,223568.58305548804
39096,2013,172893.03756291117
39096,2014,218737.44585842648
39096,2015,197459.88416073177
39096,2016,155007.55091847212
39096,2017,216064.9018770744
39096,2018,137019.27412090328
39096,2019,208047.2699330155
39233,1990,0
39233,1991,0
39233,1992,0
39233,1993,0
39233,1994,0
39233,1995,0
39233,1996,0
39233,1997,0
39233,1998,0
39233,1999,0
39233,2000,0
39233,2001,0
39233,2002,0
39233,2003,0
39233,2004,0
39233,2005,0
39233,2006,0
39233,2007,0
39233,2008,0
39233,2009,0
39233,2010,0
39233,2011,0
39233,2012,0
39233,2013,0
39233,2014,0
39233,2015,0
39233,2016,0
39233,2017,0
39233,2018,0
39233,2019,0
39298,1990,0
39298,1991,0
39298,1992,0
39298,1993,0
39298,1994,0
39298,1995,196123.6121700557
39298,1996,106079.43802908674
39298,1997,102378.99251644418
39298,1998,138182.85350615683
39298,1999,133216.0384551322
39298,2000,197357.09400760324
39298,2001,208458.43054553092
39298,2002,191189.68481986562
39298,2003,166520.04806891523
39298,2004,112246.84721682433
39298,2005,173920.93909420035
39298,2006,138149.96580532225
39298,2007,96211.58332870658
39298,2008,117180.77456701442
39298,2009,113480.32905437186
39298,2010,173920.93909420035
39298,2011,177621.3846068429
39298,2012,187489.23930722306
39298,2013,146784.3386681549
39298,2014,159119.1570436301
39298,2015,150484.78418079746
39298,2016,114713.81089191938
39298,2017,197357.09400760324
39298,2018,175154.42093174785
39298,2019,151718.266018345
39460,1990,0
39460,1991,0
39460,1992,0
39460,1993,0
39460,1994,0
39460,1995,0
39460,1996,0
39460,1997,0
39460,1998,0
39460,1999,0
39460,2000,0
39460,2001,0
39460,2002,0
39460,2003,0
39460,2004,0
39460,2005,0
39460,2006,0
39460,2007,0
39460,2008,0
39460,2009,0
39460,2010,0
39460,2011,0
39460,2012,0
39460,2013,0
39460,2014,0
39460,2015,0
39460,2016,0
39460,2017,0
39460,2018,0
39460,2019,0
39538,1990,36773.809683073356
39538,1991,193854.59929373302
39538,1992,79986.61327952532
39538,1993,48105.79166435329
39538,1994,49339.27350190081
39538,1995,30987.42161958685
39538,1996,66941.3100318561
39538,1997,88091.56911017491
39538,1998,147604.755828555
39538,1999,88336.48557472258
39538,2000,126035.45111460402
39538,2001,127424.6990665201
39538,2002,181170.04626355149
39538,2003,137252.7766075571
39538,2004,149327.12045559083
39538,2005,109678.66528291105
39538,2006,140878.07024121002
39538,2007,79860.93744300319
39538,2008,97610.75664337489
39538,2009,52382.597162453334
39538,2010,147055.87039796173
39538,2011,170888.8543360164
39538,2012,184417.93384596
39538,2013,120732.08223003952
39538,2014,168651.67302925212
39538,2015,158188.78109710704
39538,2016,109765.72986845349
39538,2017,117919.51757534209
39538,2018,142240.82027578796
39538,2019,144019.96615426344
39568,1990,0
39568,1991,0
39568,1992,0
39568,1993,0
39568,1994,0
39568,1995,0
39568,1996,111042.9294841936
39568,1997,134873.64217219126
39568,1998,163493.66414837574
39568,1999,139147.37769729714
39568,2000,243464.17047957628
39568,2001,217092.5157166894
39568,2002,224590.29069860015
39568,2003,137440.5332789879
39568,2004,175387.06507515116
39568,2005,175262.1463219808
39568,2006,177373.27325054727
39568,2007,182703.1400524507
39568,2008,166112.79400649824
39568,2009,117734.03215396903
39568,2010,174678.05651549404
39568,2011,209584.14156784405
39568,2012,236394.35578977453
39568,2013,139648.94541835657
39568,2014,172477.97229300364
39568,2015,130357.26143259542
39568,2016,127528.41948581897
39568,2017,200452.58071114554
39568,2018,201325.11927495152
39568,2019,99948.25149435156
39587,1990,186770.57036398767
39587,1991,185720.11721233503
39587,1992,57212.78895167797
39587,1993,63413.3016090055
39587,1994,166201.75130042218
39587,1995,216949.42696305912
39587,1996,168620.63261179774
39587,1997,173380.7941909123
39587,1998,206813.59503921305
39587,1999,245483.89852040587
39587,2000,242822.75053621744
39587,2001,235642.5720206998
39587,2002,197596.10522200097
39587,2003,243817.55806145922
39587,2004,167405.1352892892
39587,2005,208839.17154894175
39587,2006,221302.27769850488
39587,2007,131293.01645633887
39587,2008,95010.17532738953
39587,2009,163957.75624348418
39587,2010,134549.23195562686
39587,2011,138689.7208106841
39587,2012,233947.46239435507
39587,2013,180524.25416383185
39587,2014,205262.7097915285
39587,2015,223950.55526570132
39587,2016,115642.2108508926
39587,2017,162999.66726084173
39587,2018,180601.85520746713
39587,2019,192285.2790664139
39708,1990,59506.7515098834
39708,1991,53828.62636581055
39708,1992,0
39708,1993,0
39708,1994,0
39708,1995,0
39708,1996,0
39708,1997,0
39708,1998,0
39708,1999,0
39708,2000,0
39708,2001,0
39708,2002,0
39708,2003,0
39708,2004,0
39708,2005,0
39708,2006,0
39708,2007,0
39708,2008,0
39708,2009,0
39708,2010,0
39708,2011,0
39708,2012,0
39708,2013,0
39708,2014,0
39708,2015,0
39708,2016,0
39708,2017,0
39708,2018,0
39708,2019,0
39800,1990,154842.47267886638
39800,1991,110978.95594090372
39800,1992,50251.40752504466
39800,1993,72199.25391526755
39800,1994,198094.6446096512
39800,1995,203602.4259994014
39800,1996,119596.45720122494
39800,1997,100480.10254951305
39800,1998,0
39800,1999,0
39800,2000,83370.77586539274
39800,2001,146987.73289623222
39800,2002,158616.53319129325
39800,2003,137925.445166292
39800,2004,192552.79446903509
39800,2005,162224.0353661609
39800,2006,0
39800,2007,0
39800,2008,0
39800,2009,0
39800,2010,0
39800,2011,0
39800,2012,0
39800,2013,0
39800,2014,0
39800,2015,0
39800,2016,0
39800,2017,0
39800,2018,0
39800,2019,0
39927,1990,0
39927,1991,0
39927,1992,0
39927,1993,0
39927,1994,0
39927,1995,0
39927,1996,145550.85683060737
39927,1997,120881.22007965698
39927,1998,127048.62926739459
39927,1999,127048.62926739459
39927,2000,99912.02884134914
39927,2001,0
39927,2002,93744.61965361153
39927,2003,99912.02884134914
39927,2004,103612.4743539917
39927,2005,119320.12177754674
39927,2006,97445.06516625409
39927,2007,55506.68268963841
39927,2008,102378.99251644418
39927,2009,125815.14742984706
39927,2010,16035.263888117763
39927,2011,69074.98290266113
39927,2012,83876.76495323137
39927,2013,72775.42841530369
39927,2014,91277.6559785165
39927,2015,120881.22007965698
39927,2016,17268.74572566528
39927,2017,80176.3194405888
39927,2018,64141.05555247105
39927,2019,46872.309826805766
40306,1990,24529.50062239468
40306,1991,42129.41731896288
40306,1992,13875.066602056399
40306,1993,0
40306,1994,24560.162498172675
40306,1995,14861.54621041999
40306,1996,5568.348057954106
40306,1997,25203.304806157987
40306,1998,68897.23487315107
40306,1999,37407.48844915189
40306,2000,89297.98143245224
40306,2001,56989.44936267777
40306,2002,23673.996434021035
40306,2003,3974.687600850989
40306,2004,16981.379597540516
40306,2005,32857.41750036818
40306,2006,45061.60114336207
40306,2007,0
40306,2008,40640.61290618696
40306,2009,36407.38134044252
40306,2010,38345.13618127646
40306,2011,14615.872662519767
40306,2012,13926.169728353054
40306,2013,0
40306,2014,0
40306,2015,0
40306,2016,0
40306,2017,0
40306,2018,4232.853024068164
40306,2019,4212.033231873239
40462,1990,268899.0405853594
40462,1991,255330.74037233667
40462,1992,156652.19336853505
40462,1993,117180.77456701442
40462,1994,215859.32157081604
40462,1995,191189.68481986562
40462,1996,112041.26691056641
40462,1997,122525.86252972034
40462,1998,185741.8067040303
40462,1999,185639.01655090178
40462,2000,224596.48458677722
40462,2001,175051.63077861932
40462,2002,214111.8889676233
40462,2003,187283.65900096472
40462,2004,169398.1723565257
40462,2005,112966.37828872705
40462,2006,235081.08020593112
40462,2007,122217.49207033346
40462,2008,131879.76646445613
40462,2009,156446.6130622767
40462,2010,173304.19817542657
40462,2011,283186.87187028443
40462,2012,168678.6412846234
40462,2013,118722.62686394881
40462,2014,152335.00693711874
40462,2015,132085.3467707132
40462,2016,116564.03364824066
40462,2017,143803.42422741465
40462,2018,115844.50257633792
40462,2019,122114.7019172045
40478,1990,190057.06919737716
40478,1991,161485.87909743108
40478,1992,141657.86609432873
40478,1993,104984.74849714414
40478,1994,201293.32177414547
40478,1995,203943.11350804527
40478,1996,143671.70781209422
40478,1997,61933.20365478387
40478,1998,156262.00396488517
40478,1999,78377.05407201883
40478,2000,148077.93292389458
40478,2001,158222.8498479706
40478,2002,0
40478,2003,20441.250518662233
40478,2004,91451.8835704372
40478,2005,159373.6165438371
40478,2006,158200.13734739448
40478,2007,0
40478,2008,127747.21657470285
40478,2009,31271.3278767905
40478,2010,88521.97099609564
40478,2011,5072.458462038402
40478,2012,148994.0037804711
40478,2013,72187.8976649794
40478,2014,161410.1707621774
40478,2015,201119.19260305964
40478,2016,90887.85647279264
40478,2017,160388.1082362446
40478,2018,163151.46247302607
40478,2019,206494.4844061153
40568,1990,154058.89140898437
40568,1991,205321.00520967395
40568,1992,89033.00225906217
40568,1993,65957.10167355016
40568,1994,198529.9675373628
40568,1995,188604.60478552355
40568,1996,104295.80264633
40568,1997,111537.30491340422
40568,1998,130460.60331021721
40568,1999,129370.40328255609
40568,2000,205279.36562528383
40568,2001,222094.18688526517
40568,2002,250132.76884669744
40568,2003,212944.8345697826
40568,2004,120542.81139190373
40568,2005,196985.51749817483
40568,2006,169510.96263438775
40568,2007,213792.76792463084
40568,2008,116242.57794945924
40568,2009,165248.58335957053
40568,2010,228347.69537727055
40568,2011,274518.42363210866
40568,2012,195361.57370696997
40568,2013,186975.28854157784
40568,2014,136299.74304900097
40568,2015,186769.70823532078
40568,2016,135785.79228335575
40568,2017,197562.6743138616
40568,2018,117077.98441388544
40568,2019,163025.18286253102
40912,1990,0
40912,1991,0
40912,1992,0
40912,1993,0
40912,1994,0
40912,1995,0
40912,1996,0
40912,1997,0
40912,1998,0
40912,1999,0
40912,2000,0
40912,2001,0
40912,2002,0
40912,2003,0
40912,2004,0
40912,2005,0
40912,2006,0
40912,2007,0
40912,2008,0
40912,2009,0
40912,2010,0
40912,2011,0
40912,2012,0
40912,2013,0
40912,2014,0
40912,2015,0
40912,2016,0
40912,2017,0
40912,2018,0
40912,2019,0
41186,1990,0
41186,1991,0
41186,1992,0
41186,1993,0
41186,1994,0
41186,1995,0
41186,1996,176824.38781995402
41186,1997,140703.9410701254
41186,1998,173769.55649244293
41186,1999,120815.36139881927
41186,2000,23842.068938285593
41186,2001,202701.49680987562
41186,2002,222484.08481182452
41186,2003,220050.0618333995
41186,2004,113766.9153866435
41186,2005,227514.90368947302
41186,2006,161739.50202053387
41186,2007,180450.81707863446
41186,2008,178622.46078224346
41186,2009,172452.23145901714
41186,2010,233802.48093234314
41186,2011,189401.81355575172
41186,2012,241255.96653812926
41186,2013,233026.47049598652
41186,2014,0
41186,2015,0
41186,2016,0
41186,2017,0
41186,2018,0
41186,2019,0
41293,1990,269279.4068325108
41293,1991,384499.92225603736
41293,1992,133004.40337476187
41293,1993,35976.60091284553
41293,1994,178792.80453656605
41293,1995,201611.29678221326
41293,1996,76310.21651957631
41293,1997,73660.42478567563
41293,1998,94347.72739391438
41293,1999,87443.12721872178
41293,2000,129601.31370508154
41293,2001,133893.97631400023
41293,2002,152703.71220793176
41293,2003,185536.22639777325
41293,2004,137841.59534593538
41293,2005,164155.87454694873
41293,2006,174332.09970671576
41293,2007,185536.22639777325
41293,2008,118517.0465576909
41293,2009,162819.60255627267
41293,2010,134757.89075206657
41293,2011,281028.2786545763
41293,2012,313407.17689019867
41293,2013,171351.18526597676
41293,2014,112760.79798246913
41293,2015,170528.86404094467
41293,2016,133216.0384551322
41293,2017,272805.0664042603
41293,2018,0
41293,2019,0
41351,1990,213613.3391700783
41351,1991,270070.93747759407
41351,1992,83668.30962294215
41351,1993,74197.9539659812
41351,1994,177638.25242393746
41351,1995,148532.18293542016
41351,1996,180590.87749885552
41351,1997,133216.0384551322
41351,1998,210925.39422062595
41351,1999,167753.52990646273
41351,2000,229427.62178383875
41351,2001,219559.7670834586
41351,2002,223260.21259610116
41351,2003,251630.2948596941
41351,2004,155418.71153098755
41351,2005,170220.4935815578
41351,2006,203524.50319534083
41351,2007,192423.16665741315
41351,2008,180088.34828193794
41351,2009,196123.6121700557
41351,2010,217092.80340836354
41351,2011,240528.95832176643
41351,2012,240528.95832176643
41351,2013,167753.52990646273
41351,2014,199824.05768269827
41351,2015,233128.0672964813
41351,2016,189956.20298231812
41351,2017,234361.54913402884
41351,2018,183788.7937945805
41351,2019,207224.9487079834
41541,1990,0
41541,1991,0
41541,1992,0
41541,1993,0
41541,1994,0
41541,1995,0
41541,1996,0
41541,1997,0
41541,1998,0
41541,1999,0
41541,2000,0
41541,2001,0
41541,2002,0
41541,2003,0
41541,2004,0
41541,2005,0
41541,2006,0
41541,2007,0
41541,2008,0
41541,2009,0
41541,2010,0
41541,2011,0
41541,2012,0
41541,2013,0
41541,2014,0
41541,2015,0
41541,2016,0
41541,2017,0
41541,2018,0
41541,2019,0
41831,1990,0
41831,1991,0
41831,1992,0
41831,1993,0
41831,1994,0
41831,1995,0
41831,1996,0
41831,1997,0
41831,1998,0
41831,1999,0
41831,2000,0
41831,2001,0
41831,2002,0
41831,2003,0
41831,2004,0
41831,2005,0
41831,2006,0
41831,2007,55506.68268963841
41831,2008,1233.4818375475202
41831,2009,20969.19123830784
41831,2010,0
