Date,WaterYear,stage_masl,stage_cd,discharge_cms,discharge_cd
2008-11-23,2009,593.451712,A,0.5040398693376001,A
2008-11-24,2009,593.445616,A,0.4842180767232001,A
2008-11-25,2009,593.445616,A,0.4813863920640001,A
2008-11-26,2009,593.442568,A,0.47289133808640005,A
2008-11-27,2009,593.442568,A,0.4643962841088,A
2008-11-28,2009,593.442568,A,0.47005965342720013,A
2008-11-29,2009,593.442568,A,0.47005965342720013,A
2008-11-30,2009,593.43952,A,0.4615645994496001,A
2008-12-01,2009,593.436472,A,0.44457449149440004,A
2008-12-02,2009,593.43952,A,0.4559012301312001,A
2008-12-03,2009,593.433424,A,0.4332477528576001,A
2008-12-04,2009,593.427328,A,0.41342596024320005,A
2008-12-05,2009,593.430376,A,0.4219210142208001,A
2008-12-06,2009,593.433424,A,0.43041606819840006,A
2008-12-07,2009,593.430376,A,0.42475269888000006,A
2008-12-08,2009,593.436472,A,0.4389111221760001,A
2008-12-09,2009,593.42428,A,0.3992675369472001,A
2008-12-10,2009,593.421232,A,0.3879407983104,A
2008-12-11,2009,593.42428,A,0.40209922160640005,A
2008-12-12,2009,593.421232,A,0.3907724829696001,A
2008-12-13,2009,593.430376,A,0.4219210142208001,A
2008-12-14,2009,593.42428,A,0.39643585228800005,A
2008-12-15,2009,593.430376,A,0.339802159104,A e
2008-12-16,2009,593.451712,A,0.339802159104,A e
2008-12-17,2009,593.436472,A,0.339802159104,A e
2008-12-18,2009,593.430376,A,0.36811900569600003,A e
2008-12-19,2009,593.418184,A,0.36811900569600003,A
2008-12-20,2009,593.418184,A,0.36811900569600003,A
2008-12-21,2009,593.448664,A,0.339802159104,A e
2008-12-22,2009,593.466952,A,0.339802159104,A e
2008-12-23,2009,593.466952,A,0.36811900569600003,A e
2008-12-24,2009,593.430376,A,0.36811900569600003,A e
2008-12-25,2009,593.421232,A,0.3907724829696001,A
2008-12-26,2009,593.418184,A,0.37378237501440004,A
2008-12-27,2009,593.415136,A,0.339802159104,A e
2008-12-28,2009,593.405992,A,0.339802159104,A
2008-12-29,2009,593.405992,A,0.33130710512640005,A
2008-12-30,2009,593.405992,A,0.339802159104,A
2008-12-31,2009,593.402944,A,0.32281205114880007,A
2009-01-01,2009,593.405992,A,0.339802159104,A
2009-01-02,2009,593.405992,A,0.339802159104,A
2009-01-03,2009,593.405992,A,0.339802159104,A
2009-01-04,2009,593.402944,A,0.32564373580800005,A
2009-01-05,2009,593.396848,A,0.30865362785280004,A
2009-01-06,2009,593.40904,A,0.31148531251200007,A e
2009-01-07,2009,593.402944,A,0.3284754204672,A
2009-01-08,2009,593.3937999999999,A,0.3001585738752,A
2009-01-09,2009,593.3937999999999,A,0.29449520455680006,A
2009-01-10,2009,593.387704,A,0.27920410739712004,A
2009-01-11,2009,593.384656,A,0.27127539035136006,A
2009-01-12,2009,593.390752,A,0.2777882650675201,A
2009-01-13,2009,593.390752,A,0.27637242273792,A
2009-01-14,2009,593.387704,A,0.26646152643072,A
2009-01-15,2009,593.37856,A,0.25088726080512,A
2009-01-16,2009,593.412088,A,0.25485161932800005,A e
2009-01-17,2009,593.390752,A,0.2777882650675201,A
2009-01-18,2009,593.390752,A,0.27835460199936,A
2009-01-19,2009,593.387704,A,0.2678773687603201,A
2009-01-20,2009,593.384656,A,0.25655063012352003,A
2009-01-21,2009,593.384656,A,0.26023182018048,A
2009-01-22,2009,593.387704,A,0.26532885256704003,A
2009-01-23,2009,593.37856,A,0.24579022841856002,A
2009-01-24,2009,593.390752,A,0.22653477273600003,A e
2009-01-25,2009,593.399896,A,0.22653477273600003,A e
2009-01-26,2009,593.418184,A,0.22653477273600003,A e
2009-01-27,2009,593.40904,A,0.22653477273600003,A e
2009-01-28,2009,593.387704,A,0.26617835796480005,A
2009-01-29,2009,593.396848,A,0.28600015057920003,A
2009-01-30,2009,593.421232,A,0.25485161932800005,A e
2009-01-31,2009,593.387704,A,0.2607981571123201,A
2009-02-01,2009,593.387704,A,0.2607981571123201,A
2009-02-02,2009,593.37856,A,0.23672883750912002,A
2009-02-03,2009,593.381608,A,0.23899418523648003,A
2009-02-04,2009,593.375512,A,0.22653477273600003,A
2009-02-05,2009,593.381608,A,0.23163180512256001,A
2009-02-06,2009,593.384656,A,0.24069319603200004,A
2009-02-07,2009,593.37856,A,0.22936645739520004,A
2009-02-08,2009,593.37856,A,0.22483576194048005,A
2009-02-09,2009,593.387704,A,0.25173676620288005,A
2009-02-10,2009,593.381608,A,0.24409121762304,A
2009-02-11,2009,593.369416,A,0.23021596279296005,A
2009-02-12,2009,593.366368,A,0.21945556108800005,A
2009-02-13,2009,593.369416,A,0.22653477273600003,A
2009-02-14,2009,593.366368,A,0.21549120256512005,A
2009-02-15,2009,593.36332,A,0.19453673608704003,A e
2009-02-16,2009,593.369416,A,0.19538624148480005,A e
2009-02-17,2009,593.375512,A,0.23757834290688004,A
2009-02-18,2009,593.369416,A,0.22087140341760003,A
2009-02-19,2009,593.36332,A,0.20614664318976003,A
2009-02-20,2009,593.366368,A,0.21322585483776005,A
2009-02-21,2009,593.36332,A,0.20614664318976003,A
2009-02-22,2009,593.36332,A,0.20189911620096002,A
2009-02-23,2009,593.366368,A,0.20501396932608004,A
2009-02-24,2009,593.369416,A,0.21152684404224004,A
2009-02-25,2009,593.369416,A,0.21124367557632004,A
2009-02-26,2009,593.369416,A,0.21067733864448004,A
2009-02-27,2009,593.36332,A,0.1939703991552,A
2009-02-28,2009,593.360272,A,0.18915653523456002,A
2009-03-01,2009,593.360272,A,0.18490900824576004,A
2009-03-02,2009,593.360272,A e,0.18972287216640005,A
2009-03-03,2009,593.366368,A,0.20104961080320002,A
2009-03-04,2009,593.369416,A,0.2081288224512,A
2009-03-05,2009,593.372464,A,0.21011100171264002,A
2009-03-06,2009,593.36332,A,0.18915653523456002,A
2009-03-07,2009,593.36332,A,0.18632485057536002,A
2009-03-08,2009,593.360272,A,0.18122781818880004,A
2009-03-09,2009,593.360272,A,0.18066148125696002,A
2009-03-10,2009,593.357224,A,0.17556444887040004,A
2009-03-11,2009,593.351128,A,0.16168919404032003,A
2009-03-12,2009,593.354176,A,0.16621988949504002,A
2009-03-13,2009,593.357224,A,0.16735256335872004,A
2009-03-14,2009,593.360272,A,0.17528128040448004,A
2009-03-15,2009,593.36332,A,0.18037831279104002,A
2009-03-16,2009,593.360272,A,0.17075058494976003,A
2009-03-17,2009,593.357224,A,0.16310503636992002,A
2009-03-18,2009,593.351128,A,0.15404364546048002,A
2009-03-19,2009,593.34808,A,0.1444159176192,A
2009-03-20,2009,593.345032,A,0.14300007528960001,A
2009-03-21,2009,593.354176,A,0.1585743409152,A
2009-03-22,2009,593.354176,A,0.1585743409152,A
2009-03-23,2009,593.357224,A,0.1642377102336,A
2009-03-24,2009,593.34808,A,0.14922978153984,A
2009-03-25,2009,593.345032,A,0.1401683906304,A
2009-03-26,2009,593.345032,A,0.1401683906304,A
2009-03-27,2009,593.351128,A,0.14101789602816003,A e
2009-03-28,2009,593.405992,A,0.17443177500672002,A e
2009-03-29,2009,593.366368,A,0.18859019830272003,A
2009-03-30,2009,593.390752,A,0.2514535977369601,A
2009-03-31,2009,593.384656,A,0.23134863665664004,A
2009-04-01,2009,593.381608,A,0.23049913125888005,A
2009-04-02,2009,593.381608,A,0.22625160427008004,A
2009-04-03,2009,593.37856,A,0.21492486563328003,A
2009-04-04,2009,593.375512,A,0.21294268637184002,A
2009-04-05,2009,593.366368,A,0.18604168210944003,A
2009-04-06,2009,593.357224,A,0.16565355256320002,A
2009-04-07,2009,593.357224,A,0.16876840568832002,A
2009-04-08,2009,593.360272,A,0.17641395426816003,A
2009-04-09,2009,593.366368,A,0.18547534517760003,A
2009-04-10,2009,593.360272,A,0.17301593267712004,A
2009-04-11,2009,593.357224,A,0.16621988949504002,A
2009-04-12,2009,593.375512,A,0.21435852870144004,A
2009-04-13,2009,593.396848,A,0.2658951894988801,A
2009-04-14,2009,593.3937999999999,A,0.25598429319168003,A
2009-04-15,2009,593.390752,A,0.25117042927104,A
2009-04-16,2009,593.387704,A,0.24663973381632007,A
2009-04-17,2009,593.387704,A,0.24663973381632007,A
2009-04-18,2009,593.430376,A,0.38227742899200007,A
2009-04-19,2009,593.430376,A,0.3794457443328001,A
2009-04-20,2009,593.433424,A,0.3879407983104,A
2009-04-21,2009,593.963776,A,6.965944261632001,A
2009-04-22,2009,594.113128,A,8.721588750336002,A
2009-04-23,2009,593.908912,A,5.153666079744001,A
2009-04-24,2009,593.771752,A,3.2847542046720006,A
2009-04-25,2009,593.756512,A,3.1148531251200007,A
2009-04-26,2009,593.750416,A,3.1148531251200007,A
2009-04-27,2009,593.851,A,4.360794375168001,A
2009-04-28,2009,593.750416,A,3.0582194319360005,A
2009-04-29,2009,593.649832,A,2.0331495853056003,A
2009-04-30,2009,593.582776,A,1.4894661307392003,A
2009-05-01,2009,593.543152,A,1.2034659801600003,A
2009-05-02,2009,593.51572,A,1.0194064773120002,A
2009-05-03,2009,593.50048,A,0.9429509915136001,A
2009-05-04,2009,593.488288,A,0.8664955057152002,A
2009-05-05,2009,593.482192,A,0.8240202358272002,A
2009-05-06,2009,593.473048,A,0.7815449659392002,A
2009-05-07,2009,593.466952,A,0.7447330653696002,A
2009-05-08,2009,593.799184,A,5.351884005888,A
2009-05-09,2009,594.969616,A,33.13071051264001,A
2009-05-10,2009,594.603856,A,21.096050711040004,A
2009-05-11,2009,594.097888,A,8.325152898048001,A
2009-05-12,2009,593.893672,A,4.728913380864001,A
2009-05-13,2009,593.79004,A,3.3413878978560003,A
2009-05-14,2009,593.719936,A,2.5570112472576003,A
2009-05-15,2009,593.674216,A,2.1181001250816003,A
2009-05-16,2009,593.63764,A,1.8009514432512004,A
2009-05-17,2009,593.616304,A,1.6197236250624003,A
2009-05-18,2009,593.598016,A,1.4753077074432002,A
2009-05-19,2009,593.579728,A,1.3478818977792002,A
2009-05-20,2009,593.564488,A,1.2516046193664003,A
2009-05-21,2009,593.552296,A,1.1666540795904004,A
2009-05-22,2009,593.543152,A,1.0958619631104003,A
2009-05-23,2009,593.53096,A,1.033564900608,A
2009-05-24,2009,593.521816,A,0.9769312074240002,A
2009-05-25,2009,593.524864,A,0.9967530000384003,A
2009-05-26,2009,593.527912,A,1.0052480540160003,A
2009-05-27,2009,593.53096,A,1.0279015312896,A
2009-05-28,2009,593.518768,A,0.9514460454912002,A
2009-05-29,2009,593.512672,A,0.9146341449216001,A
2009-05-30,2009,593.506576,A,0.8721588750336001,A
2009-05-31,2009,593.494384,A,0.8211885511680002,A
2009-06-01,2009,593.488288,A,0.7758815966208,A
2009-06-02,2009,593.488288,A,0.7843766505984001,A
2009-06-03,2009,593.497432,A,0.8325152898048,A
2009-06-04,2009,593.48524,A,0.7617231733248001,A
2009-06-05,2009,593.479144,A,0.7362380113920001,A
2009-06-06,2009,593.476096,A,0.7135845341184001,A
2009-06-07,2009,593.47,A,0.6852676875264001,A
2009-06-08,2009,593.463904,A,0.6569508409344,A
2009-06-09,2009,593.463904,A,0.6512874716160001,A
2009-06-10,2009,593.463904,A,0.6597825255936001,A
2009-06-11,2009,593.473048,A,0.6994261108224001,A
2009-06-12,2009,593.503528,A,0.8693271903744001,A
2009-06-13,2009,593.491336,A,0.8013667585536002,A
2009-06-14,2009,593.506576,A e,0.8863172983296002,A e
2009-06-15,2009,593.506576,A e,0.8863172983296002,A e
2009-06-16,2009,593.6985999999999,A,3.0582194319360005,A
2009-06-17,2009,594.954376,A,32.5643735808,A
2009-06-18,2009,595.079344,A,37.378237501440005,A
2009-06-19,2009,594.570328,A,19.566940995072002,A
2009-06-20,2009,594.512416,A,17.69802912,A
2009-06-21,2009,594.497176,A,17.244959574528004,A
2009-06-22,2009,594.335632,A,13.082383125504002,A
2009-06-23,2009,594.152752,A,8.919806676480002,A
2009-06-24,2009,594.006448,A,6.116438863872001,A
2009-06-25,2009,593.918056,A,4.728913380864001,A
2009-06-26,2009,593.899768,A,4.445744914944001,A
2009-06-27,2009,593.918056,A,4.728913380864001,A
2009-06-28,2009,594.036928,A,6.597825255936001,A
2009-06-29,2009,594.006448,A,6.088122017280001,A
2009-06-30,2009,593.89672,A,4.445744914944001,A
2009-07-01,2009,593.83576,A,3.6245563637760005,A
2009-07-02,2009,593.786992,A,3.0582194319360005,A
2009-07-03,2009,593.750416,A,2.6532885256704004,A
2009-07-04,2009,593.726032,A,2.4154270142976,A
2009-07-05,2009,593.6985999999999,A,2.1577437103104002,A
2009-07-06,2009,593.680312,A,1.9963376847360004,A
2009-07-07,2009,593.66812,A,1.8802386137088005,A
2009-07-08,2009,593.655928,A e,1.7698029120000003,A e
2009-07-09,2009,593.604112,A e,1.3846937983488001,A e
2009-07-10,2009,593.585824,A,1.2516046193664003,A
2009-07-11,2009,593.573632,A,1.1666540795904004,A
2009-07-12,2009,593.56144,A,1.0873669091328002,A
2009-07-13,2009,593.552296,A,1.0307332159488,A
2009-07-14,2009,593.543152,A,0.9712678381056,A
2009-07-15,2009,593.537056,A,0.9372876221952002,A
2009-07-16,2009,593.534008,A,0.9174658295808001,A
2009-07-17,2009,593.527912,A,0.8806539290112002,A
2009-07-18,2009,593.521816,A,0.8410103437824001,A
2009-07-19,2009,593.51572,A,0.8070301278720001,A
2009-07-20,2009,593.506576,A,0.7730499119616001,A
2009-07-21,2009,593.50048,A,0.7334063267328,A
2009-07-22,2009,593.494384,A,0.7022577954816002,A
2009-07-23,2009,593.491336,A,0.6937627415040001,A
2009-07-24,2009,593.48524,A,0.6569508409344,A
2009-07-25,2009,593.479144,A,0.6229706250240001,A
2009-07-26,2009,593.476096,A,0.6144755710464,A
2009-07-27,2009,593.476096,A,0.6116438863872001,A
2009-07-28,2009,593.473048,A,0.6059805170688001,A
2009-07-29,2009,593.476096,A,0.6116438863872001,A
2009-07-30,2009,593.473048,A,0.5974854630912001,A
2009-07-31,2009,593.463904,A e,0.5606735625216,A
2009-08-01,2009,593.466952,A,0.5720003011584001,A
2009-08-02,2009,593.457808,A,0.5351884005888,A
2009-08-03,2009,593.451712,A,0.5068715539968001,A
2009-08-04,2009,593.445616,A,0.4813863920640001,A
2009-08-05,2009,593.43952,A,0.4643962841088,A
2009-08-06,2009,593.460856,A,0.5436834545664001,A
2009-08-07,2009,593.448664,A,0.4898814460416001,A
2009-08-08,2009,593.436472,A,0.44174280683520006,A
2009-08-09,2009,593.427328,A,0.41342596024320005,A
2009-08-10,2009,593.42428,A,0.40209922160640005,A
2009-08-11,2009,593.421232,A,0.3907724829696001,A
2009-08-12,2009,593.418184,A,0.37378237501440004,A
2009-08-13,2009,593.412088,A,0.35396058240000006,A
2009-08-14,2009,593.40904,A,0.34263384376320005,A
2009-08-15,2009,593.405992,A,0.33697047444480005,A
2009-08-16,2009,593.399896,A,0.3171486818304,A
2009-08-17,2009,593.442568,A,0.47855470740480005,A
2009-08-18,2009,593.47,A,0.5946537784320001,A
2009-08-19,2009,593.48524,A,0.6569508409344,A
2009-08-20,2009,593.50048,A,0.7532281193472001,A
2009-08-21,2009,593.6985999999999,A,2.1634070796288003,A
2009-08-22,2009,593.674216,A,1.9000604063232,A
2009-08-23,2009,593.65288,A,1.7103375341568001,A
2009-08-24,2009,593.625448,A,1.4668126534656,A
2009-08-25,2009,593.585824,A,1.1694857642496002,A
2009-08-26,2009,593.552296,A,0.9486143608320001,A
2009-08-27,2009,593.521816,A,0.7588914886656002,A
2009-08-28,2009,593.494384,A,0.6201389403648001,A
2009-08-29,2009,593.476096,A,0.5295250312704001,A
2009-08-30,2009,593.463904,A,0.4615645994496001,A
2009-08-31,2009,593.451712,A,0.4105942755840001,A
2009-09-01,2009,593.442568,A,0.3624556363776001,A
2009-09-02,2009,593.433424,A,0.3341387897856001,A
2009-09-03,2009,593.427328,A,0.31431699717120004,A
2009-09-04,2009,593.42428,A,0.30865362785280004,A
2009-09-05,2009,593.421232,A,0.29732688921600003,A
2009-09-06,2009,593.418184,A,0.28600015057920003,A
2009-09-07,2009,593.412088,A,0.27382390654464006,A
2009-09-08,2009,593.421232,A,0.3001585738752,A
2009-09-09,2009,593.433424,A,0.34263384376320005,A
2009-09-10,2009,593.421232,A,0.3001585738752,A
2009-09-11,2009,593.418184,A,0.2916635198976001,A
2009-09-12,2009,593.625448,A,1.9566940995072002,A
2009-09-13,2009,594.103984,A,7.305746420736001,A
2009-09-14,2009,593.94244,A,4.643962841088,A
2009-09-15,2009,593.823568,A,3.0582194319360005,A
2009-09-16,2009,593.826616,A,3.0299025853440003,A
2009-09-17,2009,593.753464,A,2.237030880768,A
2009-09-18,2009,593.677264,A,1.5517631932416,A
2009-09-19,2009,593.613256,A,1.0590500625408001,A
2009-09-20,2009,593.558392,A,0.7334063267328,A
2009-09-21,2009,593.518768,A,0.5493468238848,A
2009-09-22,2009,593.494384,A,0.44457449149440004,A
2009-09-23,2009,593.479144,A,0.38510911365120004,A
2009-09-24,2009,593.463904,A,0.33697047444480005,A
2009-09-25,2009,593.45476,A,0.30299025853440004,A
2009-09-26,2009,593.442568,A,0.27184172728320005,A
2009-09-27,2009,593.433424,A,0.24522389148672005,A
2009-09-28,2009,593.42428,A,0.21492486563328003,A
2009-09-29,2009,593.415136,A,0.19821792614400002,A
2009-09-30,2009,593.412088,A,0.18462583977984,A
2009-10-01,2010,593.405992,A,0.17499811193856002,A
2009-10-02,2010,593.399896,A,0.15630899318784,A
2009-10-03,2010,593.3937999999999,A,0.14668126534656,A
2009-10-04,2010,593.3937999999999,A,0.14384958068736003,A
2009-10-05,2010,593.3937999999999,A,0.1444159176192,A
2009-10-06,2010,593.3937999999999,A,0.14866344460800002,A
2009-10-07,2010,593.384656,A,0.12516046193664002,A
2009-10-08,2010,593.390752,A,0.13761987443712004,A
2009-10-09,2010,593.387704,A,0.13252284205056,A
2009-10-10,2010,593.381608,A,0.12204560881152,A
2009-10-11,2010,593.384656,A,0.12799214659584002,A
2009-10-12,2010,593.3937999999999,A,0.14696443381248003,A
2009-10-13,2010,593.396848,A,0.15064562386944003,A
2009-10-14,2010,593.402944,A,0.169901079552,A
2009-10-15,2010,593.396848,A,0.15432681392640002,A
2009-10-16,2010,593.3937999999999,A,0.14526542301696002,A
2009-10-17,2010,593.396848,A,0.15432681392640002,A
2009-10-18,2010,593.387704,A,0.13535452670976003,A
2009-10-19,2010,593.387704,A,0.13082383125504002,A
2009-10-20,2010,593.387704,A,0.13592086364160003,A
2009-10-21,2010,593.390752,A,0.1373367059712,A
2009-10-22,2010,593.3937999999999,A,0.14753077074432003,A
2009-10-23,2010,593.390752,A,0.14271690682368002,A
2009-10-24,2010,593.3937999999999,A,0.14838027614208002,A
2009-10-25,2010,593.3937999999999,A,0.14753077074432003,A
2009-10-26,2010,593.390752,A,0.14243373835776002,A
2009-10-27,2010,593.396848,A,0.14979611847168003,A
2009-10-28,2010,593.399896,A,0.16225553097216003,A
2009-10-29,2010,593.433424,A,0.24380804915712,A
2009-10-30,2010,593.40904,A,0.17952880739328003,A
2009-10-31,2010,593.402944,A,0.16338820483584002,A
2009-11-01,2010,593.399896,A,0.15914067784704003,A
2009-11-02,2010,593.3937999999999,A,0.14696443381248003,A
2009-11-03,2010,593.390752,A,0.14328324375552,A
2009-11-04,2010,593.390752,A,0.14243373835776002,A
2009-11-05,2010,593.3937999999999,A,0.1444159176192,A
2009-11-06,2010,593.396848,A,0.1500792869376,A
2009-11-07,2010,593.3937999999999,A,0.14781393921024003,A
2009-11-08,2010,593.390752,A,0.1401683906304,A
2009-11-09,2010,593.387704,A,0.13308917898240002,A
2009-11-10,2010,593.387704,A,0.13195650511872004,A
2009-11-11,2010,593.387704,A,0.13110699972096002,A
2009-11-12,2010,593.3937999999999,A,0.14866344460800002,A
2009-11-13,2010,593.399896,A,0.15970701477888002,A
2009-11-14,2010,593.390752,A,0.13790304290304004,A
2009-11-15,2010,593.399896,A,0.16168919404032003,A
2009-11-16,2010,593.399896,A,0.15942384631296003,A
2009-11-17,2010,593.399896,A,0.15687533011968002,A
2009-11-18,2010,593.399896,A,0.16112285710848004,A
2009-11-19,2010,593.399896,A,0.16083968864256,A
2009-11-20,2010,593.402944,A,0.16706939489280004,A
2009-11-21,2010,593.40904,A,0.17669712273408003,A
2009-11-22,2010,593.3937999999999,A,0.13592086364160003,A
2009-11-23,2010,593.40904,A,0.16820206875648003,A
2009-11-24,2010,593.405992,A,0.15942384631296003,A
2009-11-25,2010,593.396848,A,0.13846937983488,A
2009-11-26,2010,593.396848,A,0.13960205369856002,A
2009-11-27,2010,593.402944,A,0.15149512926720002,A
2009-11-28,2010,593.405992,A,0.15914067784704003,A
2009-11-29,2010,593.399896,A,0.14469908608512003,A
2009-11-30,2010,593.396848,A,0.13846937983488,A
2009-12-01,2010,593.399896,A,0.14639809688064,A
2009-12-02,2010,593.396848,A,0.14045155909632,A
2009-12-03,2010,593.390752,A,0.13054066278912002,A
2009-12-04,2010,593.402944,A,0.12742580966400002,A e
2009-12-05,2010,593.421232,A,0.12459412500480004,A e
2009-12-06,2010,593.399896,A,0.1217624403456,A e
2009-12-07,2010,593.433424,A,0.11893075568640002,A e
2009-12-08,2010,593.442568,A,0.1160990710272,A e
2009-12-09,2010,593.430376,A,0.11326738636800002,A e
2009-12-10,2010,593.40904,A,0.11326738636800002,A e
2009-12-11,2010,593.42428,A,0.11893075568640002,A e
2009-12-12,2010,593.436472,A,0.12742580966400002,A e
2009-12-13,2010,593.43952,A,0.13592086364160003,A e
2009-12-14,2010,593.42428,A,0.14158423296000003,A e
2009-12-15,2010,593.418184,A,0.14724760227840003,A e
2009-12-16,2010,593.42428,A,0.169901079552,A e
2009-12-17,2010,593.421232,A,0.19481990455296003,A
2009-12-18,2010,593.427328,A,0.20699614858752002,A
2009-12-19,2010,593.427328,A,0.20869515938304004,A
2009-12-20,2010,593.43952,A,0.20388129546240003,A e
2009-12-21,2010,593.42428,A,0.20501396932608004,A
2009-12-22,2010,593.421232,A,0.19453673608704003,A
2009-12-23,2010,593.430376,A e,0.19255455682560002,A e
2009-12-24,2010,593.442568,A e,0.19255455682560002,A e
2009-12-25,2010,593.448664,A,0.18405950284800002,A e
2009-12-26,2010,593.433424,A,0.18405950284800002,A e
2009-12-27,2010,593.421232,A,0.19821792614400002,A
2009-12-28,2010,593.427328,A,0.19821792614400002,A e
2009-12-29,2010,593.48524,A,0.19255455682560002,A e
2009-12-30,2010,593.427328,A,0.19255455682560002,A e
2009-12-31,2010,593.53096,A,0.18405950284800002,A e
2010-01-01,2010,593.534008,A,0.17556444887040004,A e
2010-01-02,2010,593.463904,A,0.169901079552,A e
2010-01-03,2010,593.442568,A,0.15574265625600003,A e
2010-01-04,2010,593.430376,A,0.15574265625600003,A e
2010-01-05,2010,593.421232,A,0.1642377102336,A e
2010-01-06,2010,593.42428,A,0.1642377102336,A e
2010-01-07,2010,593.430376,A,0.15574265625600003,A e
2010-01-08,2010,593.415136,A,0.14158423296000003,A e
2010-01-09,2010,593.42428,A,0.14158423296000003,A e
2010-01-10,2010,593.445616,A,0.15574265625600003,A e
2010-01-11,2010,593.473048,A,0.169901079552,A e
2010-01-12,2010,593.463904,A,0.19821792614400002,A e
2010-01-13,2010,593.466952,A,0.21237634944000003,A e
2010-01-14,2010,593.463904,A,0.25485161932800005,A e
2010-01-15,2010,593.51572,A,0.22653477273600003,A e
2010-01-16,2010,593.521816,A,0.22653477273600003,A e
2010-01-17,2010,593.457808,A,0.22653477273600003,A e
2010-01-18,2010,593.436472,A,0.21237634944000003,A e
2010-01-19,2010,593.427328,A,0.19991693693952,A
2010-01-20,2010,593.42428,A,0.19142188296192003,A
2010-01-21,2010,593.418184,A,0.18207732358656,A
2010-01-22,2010,593.421232,A,0.18462583977984,A
2010-01-23,2010,593.42428,A,0.1939703991552,A
2010-01-24,2010,593.412088,A,0.15999018324480002,A
2010-01-25,2010,593.405992,A,0.14639809688064,A
2010-01-26,2010,593.402944,A,0.1401683906304,A
2010-01-27,2010,593.412088,A,0.14158423296000003,A e
2010-01-28,2010,593.40904,A,0.1585743409152,A
2010-01-29,2010,593.466952,A,0.14158423296000003,A e
2010-01-30,2010,593.45476,A,0.15574265625600003,A e
2010-01-31,2010,593.433424,A,0.169901079552,A e
2010-02-01,2010,593.436472,A,0.169901079552,A e
2010-02-02,2010,593.506576,A,0.18405950284800002,A e
2010-02-03,2010,593.427328,A,0.18405950284800002,A e
2010-02-04,2010,593.448664,A,0.19821792614400002,A e
2010-02-05,2010,593.445616,A,0.23418032131584002,A
2010-02-06,2010,593.445616,A,0.23333081591808005,A
2010-02-07,2010,593.445616,A,0.22993279432704,A
2010-02-08,2010,593.445616,A,0.22766744659968002,A
2010-02-09,2010,593.476096,A,0.22653477273600003,A e
2010-02-10,2010,593.48524,A,0.22653477273600003,A e
2010-02-11,2010,593.445616,A,0.22653477273600003,A e
2010-02-12,2010,593.451712,A,0.24437438608896006,A
2010-02-13,2010,593.45476,A,0.24182586989568,A
2010-02-14,2010,593.445616,A,0.21775655029248003,A
2010-02-15,2010,593.473048,A,0.24069319603200004,A e
2010-02-16,2010,593.488288,A,0.24069319603200004,A e
2010-02-17,2010,593.482192,A,0.25485161932800005,A e
2010-02-18,2010,593.460856,A,0.26108132557824004,A
2010-02-19,2010,593.463904,A,0.2658951894988801,A
2010-02-20,2010,593.451712,A,0.22398625654272003,A
2010-02-21,2010,593.51572,A,0.24069319603200004,A e
2010-02-22,2010,593.518768,A,0.25485161932800005,A e
2010-02-23,2010,593.48524,A,0.28316846592000006,A e
2010-02-24,2010,593.451712,A,0.25485161932800005,A e
2010-02-25,2010,593.442568,A,0.26108132557824004,A
2010-02-26,2010,593.43952,A,0.25173676620288005,A
2010-02-27,2010,593.448664,A,0.28118628665856005,A
2010-02-28,2010,593.442568,A,0.26306350483968,A
2010-03-01,2010,593.436472,A,0.24437438608896006,A
2010-03-02,2010,593.436472,A,0.24154270142976003,A
2010-03-03,2010,593.433424,A,0.2321981420544,A
2010-03-04,2010,593.436472,A,0.24579022841856002,A
2010-03-05,2010,593.433424,A,0.23191497358848,A
2010-03-06,2010,593.433424,A,0.24550705995264002,A
2010-03-07,2010,593.43952,A,0.25740013552128005,A
2010-03-08,2010,593.451712,A,0.3001585738752,A
2010-03-09,2010,593.45476,A,0.30582194319360007,A
2010-03-10,2010,593.448664,A,0.2888318352384,A
2010-03-11,2010,593.445616,A,0.28231896052224004,A
2010-03-12,2010,593.445616,A,0.27665559120384003,A
2010-03-13,2010,593.451712,A,0.29732688921600003,A
2010-03-14,2010,593.445616,A,0.28146945512448,A
2010-03-15,2010,593.43952,A,0.26136449404416007,A
2010-03-16,2010,593.43952,A,0.25994865171456005,A
2010-03-17,2010,593.442568,A,0.26646152643072,A
2010-03-18,2010,593.448664,A,0.28600015057920003,A
2010-03-19,2010,593.445616,A,0.27665559120384003,A
2010-03-20,2010,593.442568,A,0.2658951894988801,A
2010-03-21,2010,593.442568,A,0.26957637955584,A
2010-03-22,2010,593.448664,A,0.28600015057920003,A
2010-03-23,2010,593.442568,A,0.27269123268096007,A
2010-03-24,2010,593.442568,A,0.2658951894988801,A
2010-03-25,2010,593.442568,A,0.2678773687603201,A
2010-03-26,2010,593.448664,A,0.28316846592000006,A
2010-03-27,2010,593.457808,A,0.3284754204672,A
2010-03-28,2010,593.451712,A,0.31148531251200007,A
2010-03-29,2010,593.45476,A,0.3171486818304,A
2010-03-30,2010,593.460856,A,0.3341387897856001,A
2010-03-31,2010,593.457808,A,0.32564373580800005,A
2010-04-01,2010,593.45476,A,0.3171486818304,A
2010-04-02,2010,593.45476,A,0.31998036648960004,A
2010-04-03,2010,593.448664,A,0.29449520455680006,A
2010-04-04,2010,593.445616,A,0.28316846592000006,A
2010-04-05,2010,593.43952,A,0.269010042624,A
